Founded_scaled,RoundSeries_scaled,Head Quarter,Industry In,AboutCompany,Amount in ($)
-0.15490523344274093,0.217622632959843,35,194,Logistics and fleet management,18370000.0
0.6498225830584915,-0.21241634987467914,4,128,Online platform that provides working capital finance to SMEs,4800000.0
-0.4231478389431518,1.0777005986288872,4,141,Platform to order food online from restaurants and getting it delievered,43000000.0
-0.4231478389431518,-0.21241634987467914,35,128,Provides payment solutions,3500000.0
-0.15490523344274093,0.6476616157943651,4,239,The platform enables AI-powered reconciliation of digital transactions,6000000.0
0.6498225830584915,0.217622632959843,4,158,Genetic diagnostic testing company,55000000.0
1.1863077940593132,-0.6424553327092013,4,151,"Integrated platform for food, fitness and meditation.",115000000.0
0.9180651885589024,-0.6424553327092013,,,,
0.9180651885589024,-0.6424553327092013,,,,
-0.6913904444435626,0.217622632959843,25,158,Ambulance service,1500000.0
-0.15490523344274093,0.217622632959843,,,,
0.11333737205766989,-0.21241634987467914,12,128,Digital lending startup,50000000.0
0.6498225830584915,0.217622632959843,,,,
0.6498225830584915,0.217622632959843,4,227,Real estate investment platform,1500000.0
1.1863077940593132,1.0777005986288872,,,,
-0.4231478389431518,-0.21241634987467914,4,248,Allows users to share their travel experiences,4000000.0
0.9180651885589024,-0.6424553327092013,23,128,"Marketplace for small business owners, offering them products around lending, credit cards etc",5000000.0
-0.15490523344274093,2.3678175471324536,,,,
-0.9596330499439735,-1.5025332983782456,24,101,Used car retailing platform,43700000.0
0.3815799775580807,-0.6424553327092013,4,24,A scooter-sharing platform allowing users to rent a two-wheeler from specific designated pick up points,20000000.0
0.9180651885589024,-1.0724943155437234,24,208,Community of young individuals providing a platform to showcase their stories,1500000.0
0.9180651885589024,-0.6424553327092013,62,90,"It leverages technologies such as AR, VR & AI to offer hardware in areas such as education and defence",1500000.0
-0.4231478389431518,-0.6424553327092013,35,71,End to end content creation platform,306900.0
-0.9596330499439735,-1.5025332983782456,,,,
-0.4231478389431518,1.0777005986288872,15,128,Digital payments platform,75000000.0
0.9180651885589024,0.217622632959843,15,141,Provides traditional delicacies,627300.0
-1.4961182609447952,-0.6424553327092013,4,141,Platform to order food online from restaurants and getting it delievered,113000000.0
0.9180651885589024,-1.0724943155437234,,,,
0.11333737205766989,-0.6424553327092013,,,,
0.3815799775580807,0.217622632959843,23,278,Intercity transportation,600000.0
0.9180651885589024,-0.6424553327092013,,,,
0.6498225830584915,-0.6424553327092013,15,278,App based bus aggregator serice,7975700.0
-0.15490523344274093,-0.21241634987467914,,,,
0.6498225830584915,-0.6424553327092013,4,104,Furniture rental startup,2200000.0
-0.4231478389431518,-1.5025332983782456,35,99,Online home furniture marketplace,40000000.0
-0.9596330499439735,-0.6424553327092013,45,99,Baby products marketplace,296000000.0
0.9180651885589024,-0.6424553327092013,,,,
0.6498225830584915,1.0777005986288872,,,,
-0.4231478389431518,1.9377785642979315,33,108,It is a app that provides different types of learning content in local languages,1400000.0
-0.4231478389431518,1.0777005986288872,23,108,Multi-lingual digital solutions platform for students,15000000.0
0.9180651885589024,-0.6424553327092013,23,15,Integrated supply chain for farmers to sell their produce directly to buyers,3000000.0
0.6498225830584915,0.6476616157943651,,,,
0.9180651885589024,-0.6424553327092013,23,278,Intercity transportation startup,600000.0
-0.15490523344274093,-0.21241634987467914,4,108,Helps students solve problems at complex level,982530.0
-0.4231478389431518,1.5077395814634094,45,108,Platform that provides coding and interview preparation course by industry professionals from tech companies,200000000.0
0.9180651885589024,-0.6424553327092013,,,,
0.9180651885589024,-0.6424553327092013,,,,
-0.15490523344274093,0.6476616157943651,4,183,It offers end-to-end home design experience for homeowners and home designers,60000000.0
0.6498225830584915,-1.5025332983782456,4,132,Offers hygienic Indian Snacks,2700000.0
-0.4231478389431518,0.6476616157943651,,,,
0.6498225830584915,-0.21241634987467914,,,,
0.6498225830584915,-1.5025332983782456,,,,
-0.4231478389431518,0.6476616157943651,,,,
-0.4231478389431518,1.0777005986288872,40,128,App meant for small and micro businessmen to manage their transactions digitally,250000.0
0.6498225830584915,-0.6424553327092013,4,25,Offers a variety of bikes and scooters that can be rented on a subscription basis,97500000.0
-0.4231478389431518,-0.6424553327092013,4,19,Provides intelligent field service automation,90000000.0
0.3815799775580807,1.5077395814634094,15,224,"Provides tech-enabled, end-to-end childcare support solutions for corporate and retail consumers",507000.0
-1.2278756554443842,0.6476616157943651,4,30,Online grocery delivery platform,10000000.0
0.11333737205766989,0.6476616157943651,25,97,Celebrity engagement and wishing platform,2000000.0
-0.4231478389431518,0.6476616157943651,45,0,Enterprise productivity startup,160000.0
0.11333737205766989,-0.6424553327092013,25,239,"An AI-based platform, to automate accounts receivables and treasury processes.",125000000.0
0.6498225830584915,0.217622632959843,23,194,"It offers delivery services across India to retail, e-commerce, pharmaceutical, automobile and FMCG companies",3400000.0
0.6498225830584915,0.6476616157943651,,,,
0.3815799775580807,0.217622632959843,12,119,Women’s fashion and apparel,1000000.0
-0.15490523344274093,1.0777005986288872,,,,
-0.9596330499439735,0.6476616157943651,12,196,Networked logistics management software,9000000.0
0.9180651885589024,0.217622632959843,4,5,"Unbox Robotics builds on-demand AI-driven warehouse robotics solutions, which can be deployed using limited foot-print, time, and capital.",1200000.0
0.3815799775580807,-0.6424553327092013,35,105,LEAD School offers technology based school transformation system that assures excellent learning for every child.,30000000.0
1.1863077940593132,-0.21241634987467914,,,,
-1.4961182609447952,2.3678175471324536,,,,
0.3815799775580807,1.0777005986288872,35,155,"Fitterfly offers customized and personalized wellness programs for diabetes PCOS, pregnancy, weight loss, pediatric and nutrition.",3000000.0
-0.6913904444435626,0.217622632959843,4,161,My Dental Plan provides dental care packages and services.,700000.0
0.9180651885589024,-0.6424553327092013,4,170,AI-Powered Robotic Virtual Assistant (RVA) for Amplifying Performance of Poor quality leads and bring more MQL and SQL,400000.0
0.3815799775580807,0.6476616157943651,37,105,ixamBee is to provide best online learning experience for preparation of competitive exams.,300000.0
0.3815799775580807,-0.6424553327092013,4,124,CoinSwitch Kuber is an India-based cryptocurrency exchange platform.,25000000.0
0.6498225830584915,-0.6424553327092013,,,,
0.11333737205766989,-0.6424553327092013,37,134,Creating a sustainable and scalable cloud kitchen network.,150000.0
0.11333737205766989,0.6476616157943651,0,11,"Long distance, multispectral Surveillance Equipment for Defense, Aerospace, Critical Asset Protection",1800000.0
0.6498225830584915,-0.21241634987467914,4,89,"A scalable, cloud-controlled, and rare earth mineral free Hardware and Software platform for the Switched Reluctance Motor and other magnet free motor technologies.",850000.0
-0.15490523344274093,-1.5025332983782456,37,155,Solving unaddressed Intimate & Menstrual Hygiene issues with our award-winning innovative & modern products.,3000000.0
-0.15490523344274093,-1.5025332983782456,,,,
0.11333737205766989,-0.21241634987467914,37,87,Trulymadly is a dating platform that uses a match making algorithm.,2000000.0
0.9180651885589024,-0.6424553327092013,57,236,SuperK is a full-stack solution to empower small format retail stores in India.,800000.0
-6.056242554451779,-0.6424553327092013,,,,
0.11333737205766989,1.0777005986288872,46,211,PUREandFRES-Milk delivers fresh milk directly from its farm to home. Fresh Milk without any trace of chemicals is packed and sealed in glass bottle.,100000.0
-0.15490523344274093,-0.6424553327092013,16,1,Limechat provides a personalised shopping experience for D2C companies on chat platforms using L3 conversational AI.,7500000.0
-0.15490523344274093,-1.5025332983782456,4,169,Product Visualisation Technology for Commerce,100000.0
0.9180651885589024,-1.0724943155437234,23,119,SOLETHREADS is a ‘Made in India’ footwear brand that’s creating a flip flop revolution.,1000000.0
0.3815799775580807,-0.21241634987467914,37,124,CredFlow provides financial solutions to automate your cashflows.,2000000.0
-0.4231478389431518,-1.5025332983782456,,,,
0.9180651885589024,-0.6424553327092013,4,24,Pitstop offers general repair and maintenance services for cars through its doorstep service vehicles.,3500000.0
0.9180651885589024,-1.0724943155437234,21,124,Lendingkart is an online financing company dedicated to help entrepreneurs and small businesses with Working Capital Loans.,15000000.0
0.11333737205766989,-0.6424553327092013,4,124,CRED is a members-only credit card management and bill payments platform that rewards users every time they pay their credit card bills.,215000000.0
-1.2278756554443842,1.0777005986288872,4,241,A SAAS platform for retailers and brands to create wonderful post purchase customer journeys using smart receipts technology,2500000.0
0.9180651885589024,0.217622632959843,35,155,"PharmEasy is a health tech startup offering services such as teleconsultation, medicine deliveries, and diagnostic test sample collection.",350000000.0
0.3815799775580807,0.217622632959843,35,233,Waaree is India's Largest Solar Module Manufacturer & fastest growing EPC company with Presence across 68 countries.,2000000.0
-1.2278756554443842,1.0777005986288872,4,124,Groww is an investment platform that offers a new way of investing money with stockbroking and direct mutual funds.,83000000.0
-0.4231478389431518,0.217622632959843,4,124,Avanti Finance lends relatively large but trust-based loans without formal credit footprint.,26000000.0
-1.2278756554443842,1.5077395814634094,4,285,Enabling independent professionals to bring offline consulting online with AI,3000000.0
-0.15490523344274093,0.217622632959843,,,,
0.3815799775580807,-0.6424553327092013,23,236,Spinny is a used car buying platform enabling trustworthy and hassle-free transactions.,65000000.0
-0.15490523344274093,0.217622632959843,23,235,Pumpumpum is a car rental company.,700000.0
0.6498225830584915,0.217622632959843,25,96,Eunimart is a one stop solution for merchants to create a difference by selling globally.,700000.0
0.6498225830584915,-0.6424553327092013,4,105,Uable are on a bold mission to redefine the future for millions of teenagers around the world.,35000000.0
0.6498225830584915,0.217622632959843,4,268,"Zoko makes it easy for businesses to do Sales, Marketing & Customer Support on WhatsApp.",140000000.0
-0.4231478389431518,0.6476616157943651,23,231,GetWork is a campus recruiting platform to post your jobs and hire across dozens of colleges at once.,200000.0
0.3815799775580807,-0.21241634987467914,45,96,Easebuzz is an easy to use portal which allows you to start an online business and sell your favorite products with a free online store.,4000000.0
0.11333737205766989,-1.5025332983782456,4,236,DusMinute aims to transform how communities live by giving them access to world-class amenities at their doorstep.,1100000.0
-0.15490523344274093,-1.5025332983782456,,,,
-0.15490523344274093,0.6476616157943651,13,236,Kochi-based digital catalogue and marketplace IsGoingOnline,200000.0
-0.9596330499439735,-1.5025332983782456,23,105,"Camp K12 is a global online school for 21st century skills, teaching Coding and other STEAM subjects to kids age 6-18 via LIVE, interactive, gamified online sessions",12000000.0
-0.4231478389431518,2.3678175471324536,4,156,"Elda Health is a digital wellness platform that understands women intimately and offers a holistic wellness solution through physical, mental and social interventions.",1500000.0
-0.4231478389431518,-0.6424553327092013,,,,
0.9180651885589024,-0.6424553327092013,45,144,"At SuperGaming, building India's best gaming company.",5500000.0
1.1863077940593132,-0.6424553327092013,4,260,"A mission to assist a billion Indians in their spiritual journey and help them feel happier, peaceful & more content.",4000000.0
-0.4231478389431518,-0.6424553327092013,4,127,Khatabook is the world's fastest-growing Saas company. It has become India's leading business management app for MSMEs with 50M+ downloads in a remarkably short period of time.,100000000.0
-0.6913904444435626,-0.6424553327092013,23,68,India's largest premium discovery and trial platform!,6000000.0
0.6498225830584915,1.0777005986288872,4,171,Syook is building the next generation enterprise IOT platform.,1000000.0
-0.9596330499439735,2.3678175471324536,35,68,"A healthy, low-calorie ice cream for the millennial Indian with an incurable sweet tooth.",500000.0
-0.4231478389431518,-0.21241634987467914,40,173,Help enterprises monetize their data and reinvent the digital transformation journey.,2000000.0
-0.15490523344274093,0.217622632959843,23,150,"Help people to prevent, manage or reverse Type 2 Diabetes through our clinically proven digital program.",5500000.0
0.9180651885589024,-0.6424553327092013,37,188,"A mission to increase the per capita consumption of electricity in India by 10X, which is presently 1/3 of global average- by reducing the distribution losses in Indian electricity distribution grid.",500000.0
0.11333737205766989,-1.5025332983782456,4,124,Smallcase is a new way to invest in the stock markets.,40000000.0
0.6498225830584915,-0.6424553327092013,,,,
0.11333737205766989,1.0777005986288872,4,65,The easiest way to start a blog on personal domain for free & connect with the readers through our dev community,6700000.0
0.6498225830584915,-0.6424553327092013,25,24,RACEnergy is working to power the future of mobility through clean and efficient technologies.,1300000.0
-2.5690886829464383,0.217622632959843,37,124,The vision to make financial inclusion a reality for Indian merchants.,20000000.0
0.3815799775580807,-1.5025332983782456,45,65,"Gyde is a SAAS product that enables enterprises & SAAS companies to guide their application (web & mobile) users with step-by-step voice assistance, byte-sized training videos & rich help articles.",250000.0
0.3815799775580807,1.0777005986288872,11,13,"AgNext is a fast-growing AgTech company that aims to solve quality and trust in food value chains by making them safer, transparent and fairer.",21000000.0
0.9180651885589024,-0.6424553327092013,4,271,"Xpresslane makes checkout fast and easy. With a unified identity across all e-commerce merchants, it brings efficiency and perfection in the overall checkout experience of the user.",400000.0
0.3815799775580807,-0.21241634987467914,23,167,OYO is a global travel tech company that connects its patrons and guests.,5000000.0
-0.15490523344274093,0.6476616157943651,4,90,Log9 Materials is on a mission to make global energy 100% clean.,8500000.0
-0.6913904444435626,1.9377785642979315,4,105,FlashPrep is the smart way to master learning.,500000.0
1.1863077940593132,-0.6424553327092013,35,181,"A unique healthcare financing solution focusing on ROI, affordability and superior customer experience",1700000.0
0.6498225830584915,-0.21241634987467914,12,195,"Wiz is a tech-enabled freight forwarding platform. We make global shipping efficient, hassle-free and highly visible for businesses.",3500000.0
0.6498225830584915,-0.6424553327092013,37,127,Credgenics is India’s first of it's kind NPA resolution platform backed by credible investors including Accel Partners and Titan Capital.,25000000.0
0.9180651885589024,-0.21241634987467914,20,105,"Building India's largest student community. Learn, network, and grow together with 40,000+ students!",400000.0
-0.15490523344274093,0.6476616157943651,12,197,A full-stack MLOps platform built to create & launch multi-cloud apps on the cloud,1000000.0
-0.9596330499439735,1.5077395814634094,23,195,India's 1st Virtual Logistics solution catering to Global Brands/SMEs/Online sellers/AmazonSellers,12000000.0
0.3815799775580807,-0.6424553327092013,23,127,"Grip offers investment opportunities to invest in physical assets leased to corporates, to earn fixed monthly returns.",3000000.0
0.6498225830584915,-0.21241634987467914,37,223,"A one stop shop for all pet products with paw prints all across India, we design, manufacture and customize stylish",37000000.0
0.3815799775580807,-0.6424553327092013,,,,
0.3815799775580807,2.3678175471324536,25,68,India's first Startup to use the world's most revolutionary Natural & Renewable fibers in Footwear,2000000.0
0.11333737205766989,-0.6424553327092013,37,124,"BharatPe launched India’s first UPI interoperable QR code, first ZERO MDR payment acceptance service, and first UPI payment backed merchant cash advance service.",370000000.0
-0.6913904444435626,0.217622632959843,4,124,GoSats is a bitcoin stacking app that lets users earn bitcoin cashbacks when they shop with our partnered merchants.,700000.0
-0.4231478389431518,-1.5025332983782456,4,124,Making Investment Social- India's First Social Trading Platform,5000000.0
0.11333737205766989,-1.5025332983782456,,,,
-0.6913904444435626,-0.21241634987467914,,,,
-0.6913904444435626,1.0777005986288872,,,,
-0.4231478389431518,-1.5025332983782456,35,37,"A digital banking experience that keeps pace with you, and helps master money too.",44000000.0
0.11333737205766989,-0.21241634987467914,4,90,"Pixuate enables intelligent business process automation through advanced computer vision, AI and machine learning.",1000000.0
0.9180651885589024,-0.6424553327092013,,,,
1.1863077940593132,-0.6424553327092013,35,150,India’s first and largest at home smile makeover service using invisible aligners.,20000000.0
-0.6913904444435626,2.797856529966976,37,68,"Soothe is a consumer goods company engaged in manufacture, marketing & distribution of Personal Hygiene products.",10000000.0
-0.15490523344274093,1.0777005986288872,4,65,AI-Based Platform Built Exclusively for Remote Selling,1700000.0
0.9180651885589024,-0.21241634987467914,4,290,Apnaklub is India's most trusted wholesale platform that empowers people to set up their own retail and sales businesses by providing better-than-industry margins,3500000.0
1.1863077940593132,-0.6424553327092013,23,68,"ChefKart is an end to end kitchen aide that plans, shops and cooks for you in your home kitchen.",300000.0
-2.3008460774460278,0.6476616157943651,,,,
-1.4961182609447952,-1.5025332983782456,45,195,"Helping D2C brands scale with our AI powered Dashboard that manages Inventory, Order Processing, WMS, Shipping, Customer Support",770000.0
0.11333737205766989,1.0777005986288872,62,66,Infra.Market is a Construction Solutions company that leverages technology to provide an enhanced procurement experience for all players in the construction ecosystem.,125000000.0
0.6498225830584915,-0.6424553327092013,22,98,"Collegedekho.com is Student’s Partner, Friend & Confidante, To Help Him Take a Decision and Move On to His Career Goals",35000000.0
-0.4231478389431518,-1.5025332983782456,4,69,"Simpl empowers merchants to build trusted relationships with their customers one transaction at a time through one-click checkout, personalized PoS credit and intelligent loyalty rewards",40000000.0
0.6498225830584915,-0.21241634987467914,4,127,PayGlocal is a FinTech solving for global payments acceptance,4900000.0
0.9180651885589024,-0.6424553327092013,4,218,"Pocket FM lets users discover and enjoy the greatest selection of audio content ranging from audiobooks, stories and podcasts from the most diverse creator community.",22000000.0
-0.15490523344274093,-0.21241634987467914,23,110,PlanetSpark is building the World Leader in Communication Skills for children in the age groups of 4 to 14 years,13000000.0
0.6498225830584915,-0.6424553327092013,,,,
-0.6913904444435626,1.9377785642979315,35,64,"Voice, video & text chat SDKs, APIs & Plugins for Developers.",10000000.0
-0.15490523344274093,-0.21241634987467914,45,13,"AgroStar is one of India’s foremost AgTech start-ups, working on the mission of #HelpingFarmersWin.",70000000.0
0.6498225830584915,-0.21241634987467914,35,174,Bizongo is India’s largest B2B platform for made-to-order products.,100000000.0
-0.4231478389431518,1.0777005986288872,4,254,Insights-led customer engagement platform for the customer-obsessed marketers & product owners.,30000000.0
0.11333737205766989,0.217622632959843,4,63,AI-powered Digital Risk Monitoring platform that provides real-time visibility of cyber threats and actionable Intel.,7000000.0
0.9180651885589024,-0.21241634987467914,,,,
-4.4467869214493145,2.3678175471324536,4,49,Trinkerr is India's first social trading platform.,6600000.0
-6.056242554451779,2.3678175471324536,23,250,Pseudonymous social network platform,32000000.0
-0.6913904444435626,0.6476616157943651,4,24,Create and Inspire the future of sustainable urban transportation through Accelerated Innovation.,150000000.0
0.11333737205766989,0.217622632959843,25,166,"A vision and passion of redefining healthcare delivery in India in 2010, NephroPlus today is India’s largest network of dialysis centres.",24000000.0
-0.9596330499439735,-1.5025332983782456,,,,
0.3815799775580807,-0.21241634987467914,35,215,THE BEST ROYALTY-FREE MUSIC TO CREATE TRENDING VIDEOS,1500000.0
0.9180651885589024,-0.21241634987467914,25,174,Enmovil delivers a Business Intelligence Platform driven by a connected asset ecosystem that enables organizations to maximise their operational efficiency.,1300000.0
0.3815799775580807,-1.5025332983782456,35,127,Bringing Blockchain technology intro mainstream finance!,1000000.0
0.9180651885589024,-0.6424553327092013,37,177,The insurance industry will help in representation with the insurance companies and will help to find adequate redressal for grievances.,725000.0
1.1863077940593132,-0.6424553327092013,17,148,A ready-to-cook Asian cuisine brand,461000.0
0.9180651885589024,-0.6424553327092013,4,49,Trinkerr is India's first social trading platform.,6600000.0
-0.15490523344274093,-0.6424553327092013,23,250,Pseudonymous social network platform,32000000.0
0.6498225830584915,-0.6424553327092013,4,24,Create and Inspire the future of sustainable urban transportation through Accelerated Innovation.,150000000.0
-0.9596330499439735,1.5077395814634094,,,,
-0.4231478389431518,0.6476616157943651,4,174,Unremot is a personal office for consultants!,700000.0
-1.764360866445206,0.217622632959843,35,215,THE BEST ROYALTY-FREE MUSIC TO CREATE TRENDING VIDEOS,1500000.0
-0.6913904444435626,1.5077395814634094,25,174,Enmovil delivers a Business Intelligence Platform driven by a connected asset ecosystem that enables organizations to maximise their operational efficiency.,1300000.0
0.3815799775580807,1.5077395814634094,35,127,Bringing Blockchain technology intro mainstream finance!,1000000.0
1.1863077940593132,-0.6424553327092013,37,177,The insurance industry will help in representation with the insurance companies and will help to find adequate redressal for grievances.,725000.0
-1.764360866445206,-1.5025332983782456,17,148,A ready-to-cook Asian cuisine brand,461000.0
-0.15490523344274093,0.217622632959843,23,166,A new age health tech company that aims to simplify the surgery journey of a patient by offering care at every step.,96000000.0
-0.6913904444435626,0.6476616157943651,35,153,Plant-based nutraceutical firm,5000000.0
0.11333737205766989,0.217622632959843,4,127,"Uni Card splits your payments into 3 parts, over 3 months, at 0 extra costs.",70000000.0
-0.4231478389431518,-0.6424553327092013,34,236,"Artisanal, Handmade, bio conscious crafts from South East Asia.",4000000.0
-0.6913904444435626,1.9377785642979315,40,76,One of india’s most trusted and technologically advanced white label manufacturer in the personal care space,32000000.0
1.1863077940593132,-1.0724943155437234,4,124,Enable frictionless payments for the billion Indians.,60000000.0
0.9180651885589024,-0.6424553327092013,35,174,A mission to digitize millions of Indian SMEs so they can grow better.,7000000.0
-0.4231478389431518,0.6476616157943651,,,,
0.3815799775580807,0.217622632959843,4,127,Stack is an investing platform set to put money to work and help invest like some of the world’s biggest money-makers,4500000.0
0.3815799775580807,1.0777005986288872,23,98,Act as the bridge for skills providing access to learning and developing these skills at a younger age from the comfort and security of home.,4000000.0
0.3815799775580807,0.217622632959843,45,64,Dista is an AI-enabled location intelligence platform that offers a wide range of solutions for businesses to power their mobility and field operations.,1200000.0
0.3815799775580807,-0.21241634987467914,,,,
0.11333737205766989,0.6476616157943651,4,220,FRND is an audio dating app for Bharat,6500000.0
-0.4231478389431518,2.3678175471324536,4,64,"Metadome (formerly Adloid), is a Metaverse, that provides no-code infrastructure to millions of creators & brands, to build immersive experiences for the virtual world.",4000000.0
0.3815799775580807,-0.21241634987467914,62,96,YODACART is an e-commerce startup offering real-time product discovery using AI/ML for appliances based on consumers’ needs with an AR-enabled browsing experience.,225000.0
0.6498225830584915,0.217622632959843,4,32,"Jumbotail is India's leading B2B marketplace and New Retail platform, serving thousands of mom & pop stores",85000000.0
-1.4961182609447952,1.0777005986288872,4,195,A B2B marketplace leveraging technology to deliver the fastest harvest-to-retail in the industry.,40000000.0
0.9180651885589024,-0.21241634987467914,4,98,"Kohbee is a mobile app for online trainers and educators to run their online business, end to end.",235000.0
-2.3008460774460278,2.3678175471324536,23,68,"Building a disruptive, modern, and functional oral care brand for consumers in India and globally.",260000.0
-1.4961182609447952,-1.5025332983782456,,,,
-2.5690886829464383,0.6476616157943651,1,68,"Ninety One makes cycles, which the company claims are affordable and different from the ones available in the market.",30000000.0
0.9180651885589024,-1.0724943155437234,37,247,Redefining social commerce for Tier 2+ cities in India - making e-commerce SOCIAL!,2900000.0
0.9180651885589024,0.217622632959843,4,195,India’s first Plug-n-Play distribution ecosystem for brands,12000000.0
0.3815799775580807,-0.6424553327092013,29,127,SK Finance is a leading player in vehicle financing and small business loans lending space with AUM over 4000cr.,53000000.0
0.9180651885589024,0.217622632959843,23,134,Make a meaningful impact to improve the protein consumption of people by enriching the lives of the rural egg farmers.,3500000.0
-1.2278756554443842,-1.5025332983782456,29,18,"India's top brand of artisanal & contemporary fabrics, offering the largest catalog of both curated & original designs.",700000.0
-0.15490523344274093,-0.21241634987467914,35,18,Verandah is a conscious luxury travel brand retailing amongst the luxury resort wear space with design roots.,1000000.0
0.6498225830584915,-0.21241634987467914,4,212,EsportsXO is an esports tournament management company which offers software to manage tournaments online.,1100000.0
-1.2278756554443842,0.217622632959843,35,37,Jupiter is a digital banking app with one simple aim – to deliver a banking experience that keeps pace with you.,86000000.0
-2.8373312884468493,1.0777005986288872,40,87,India’s finest dating companionship application,10000.0
0.3815799775580807,-1.5025332983782456,37,96,Globalbees partners with entrepreneurs who have built an online-first business.,111000000.0
0.11333737205766989,2.797856529966976,23,177,SecureNow is an award winning tech-enabled insurance intermediary.,6000000.0
0.9180651885589024,0.217622632959843,23,105,"Doubtnut operates as an e-learning platform that enables users to ask study questions in Physics, Chemistry, and Math.",30000000.0
-0.6913904444435626,-0.21241634987467914,62,66,Infra.Market is an online procurement marketplace for every category of materials and products needed for building projects.,100000000.0
0.9180651885589024,-0.6424553327092013,4,105,Kutuki is a learning platform focused on children between the ages of three and seven.,2000000.0
-0.4231478389431518,0.217622632959843,37,105,Eupheus Learning offers a seamless integrated learning solution for the K-12 market in India.,4000000.0
0.9180651885589024,-0.6424553327092013,4,124,KreditBee is an Instant Personal Loan Platform for Young Professionals.,75000000.0
-9.275153820456708,0.6476616157943651,35,74,Pencil is a content publishing platform that enables writers to publish their work for free.,1000000.0
-1.4961182609447952,0.6476616157943651,4,5,"Enable true digital transformation with AI driven insights, to enable manufacturers stay ten steps ahead of process inefficiencies and equipment failures",1500000.0
0.3815799775580807,-0.6424553327092013,4,105,Wizklub uses a unique method of developing and nurturing Higher Order Thinking Skills in children,800000.0
-0.4231478389431518,0.217622632959843,,,,
-0.6913904444435626,-0.21241634987467914,4,105,"MediBuddy is a digital healthcare platform for inpatient hospitalization, outpatient services, and corporate wellness benefits.",3000000.0
-0.6913904444435626,1.9377785642979315,,,,
-0.6913904444435626,-1.5025332983782456,23,96,Express Stores is a retail and omnichannel startup company,1000000.0
0.9180651885589024,-1.0724943155437234,,,,
-0.15490523344274093,2.3678175471324536,4,161,Supply6 is a food supplement brand that claims to provide nutritional supplements in drinkable forms such as smoothies.,100000.0
-1.2278756554443842,1.0777005986288872,23,289,Swajal uses clean solar energy to purify drinking water at an affordable rate.,1600000.0
-0.4231478389431518,0.217622632959843,37,124,BharatPe develops a QR code-based payment app for offline retailers and businesses.,100000000.0
-2.3008460774460278,2.3678175471324536,37,105,Instant learning platform for students while self study.,260000.0
0.3815799775580807,-1.5025332983782456,,,,
-0.15490523344274093,-0.21241634987467914,21,124,Changing the way Indians evaluate and plan higher education,300000.0
-0.15490523344274093,-1.5025332983782456,35,96,Pepperfry is an online home and lifestyle shopping store selling products with cash on delivery facilities.,30000000.0
0.9180651885589024,-1.0724943155437234,,,,
-0.6913904444435626,0.6476616157943651,26,255,Build your next app or website with our exclusive network of certified IT companies.,200000.0
-0.4231478389431518,0.6476616157943651,44,19,AutomataPi is a next generation cognitive business process automation engine.,400000.0
-0.6913904444435626,-0.21241634987467914,,,,
-0.6913904444435626,1.0777005986288872,4,124,Siply Services operates as a micro-savings platform.,1000000.0
0.9180651885589024,-0.6424553327092013,,,,
-0.4231478389431518,-0.6424553327092013,23,51,Personalised Video Shoutout from top celebrities,1000000.0
0.6498225830584915,-1.0724943155437234,,,,
-0.15490523344274093,-0.6424553327092013,35,124,"Eduvanz is new, innovative finance company, which is completely revolutionizing the student loan market.",10000000.0
-0.4231478389431518,-1.5025332983782456,,,,
-0.4231478389431518,1.0777005986288872,,,,
0.6498225830584915,-0.6424553327092013,23,105,SplashLearn is an EdTech startup company providing game-based math and reading courses to students in pre-kindergarten to grade five.,18000000.0
1.1863077940593132,-1.0724943155437234,,,,
0.9180651885589024,-0.6424553327092013,4,155,MediBuddy is a Trusted Digital Platform for Cashless Healthcare. MediBuddy connects patients with doctors and hospitals.,40000000.0
-0.15490523344274093,-1.5025332983782456,4,96,Zetwerk is an online marketplace that connects buyers and suppliers for manufacturing jobs.,120000000.0
0.6498225830584915,-0.21241634987467914,,,,
0.9180651885589024,-0.6424553327092013,37,124,AVIOM India is an Affordable Housing Finance company facilitating families in mostly semi urban areas in realising their dream of owning their first home.,1000000.0
0.3815799775580807,-1.5025332983782456,,,,
0.3815799775580807,0.217622632959843,4,46,Koo App operates as a microblogging app.,4100000.0
-1.764360866445206,0.217622632959843,35,156,InnerHour is mental health and wellness platform that provides therapy and diagnostics services and conducts online mental health workshops.,5200000.0
0.9180651885589024,0.6476616157943651,23,13,"Origo Commodities, a complete post-harvest management financial solution for agricultural commodities.",10000000.0
1.1863077940593132,0.217622632959843,37,40,Elucidata Corporation uses data analytics to transform decision-making processes in R&D labs in biotechnology and pharmaceutical companies.,5000000.0
0.3815799775580807,1.0777005986288872,,,,
0.9180651885589024,-0.6424553327092013,23,124,"DotPe is an innovative offline technology platform digitising merchant's customer engagement with mobile discovery, ordering and payments.",8000000.0
-0.15490523344274093,-0.21241634987467914,37,268,Leverages artificial intelligence (AI) to build products for the education sector,1000000.0
0.6498225830584915,-0.6424553327092013,4,35,Digitising the interactions between core industry and vendors for engineering services,300000.0
-0.15490523344274093,-0.21241634987467914,4,246,Headfone helps create and share the audio content with listeners.,3000000.0
0.11333737205766989,-1.5025332983782456,4,124,Building high-yield Debt assets for retail investors,2000000.0
0.11333737205766989,0.6476616157943651,,,,
0.6498225830584915,-0.21241634987467914,35,105,BeyondSkool is a live upskilling platform for kids,2000000.0
